metabolite_id,metabolite_name,accession,accession_idx,timepoint,intensity,metabolite_class
Met.384,Flavin Mononucleotide,ecotype.7438,7,6d darkness,-0.632122538,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.7438,7,6d darkness,-0.953804314,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.7438,7,6d darkness,0.612465156,unknown
Met.409,Glucoalyssin,ecotype.7438,7,6d darkness,-11.47745075,unknown
Met.410,Glucobrassicin,ecotype.7438,7,6d darkness,-3.214264412,unknown
Met.411,Glucoheptose,ecotype.7438,7,6d darkness,3.140228359,unknown
Met.412,Glucohirsutin,ecotype.7438,7,6d darkness,-1.877224533,unknown
Met.414,Gluconic acid,ecotype.7438,7,6d darkness,-0.35208111,unknown
Met.421,Glutamic acid,ecotype.7438,7,6d darkness,-1.310917426,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.7438,7,6d darkness,-3.013758557,unknown
Met.457,Glutathione,ecotype.7438,7,6d darkness,-1.758150178,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.7438,7,6d darkness,-0.572957229,unknown
Met.486,Guanosine,ecotype.7438,7,6d darkness,-1.778667382,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.7438,7,6d darkness,0.591068402,unknown
Met.50,2-Isopropylmalic acid,ecotype.7438,7,6d darkness,-0.794288005,unknown
Met.54,2-Methylcitric acid,ecotype.7438,7,6d darkness,-3.547918923,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.7438,7,6d darkness,-1.906698279,unknown
Met.545,Leucine,ecotype.7438,7,6d darkness,4.289669953,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.7438,7,6d darkness,-2.573076513,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.7438,7,6d darkness,-4.360018052,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.7438,7,6d darkness,-2.075840155,unknown
Met.570,Lactulose,ecotype.7438,7,6d darkness,-3.695332444,unknown
Met.571,Isoleucine,ecotype.7438,7,6d darkness,3.154117207,unknown
Met.589,Loganin,ecotype.7438,7,6d darkness,2.775752306,unknown
Met.614,Malic acid,ecotype.7438,7,6d darkness,-1.815283182,unknown
Met.615,Malonamide,ecotype.7438,7,6d darkness,-2.980572864,unknown
Met.622,Methionine,ecotype.7438,7,6d darkness,0.367600054,unknown
Met.647,Monotropein,ecotype.7438,7,6d darkness,-0.156759129,unknown
Met.660,"N,N-Dimethylglycine",ecotype.7438,7,6d darkness,-1.31208803,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.7438,7,6d darkness,-1.983176534,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.7438,7,6d darkness,-3.165379603,unknown
Met.674,Naringin,ecotype.7438,7,6d darkness,-0.273692573,unknown
Met.684,N-Ethylmaleamic acid,ecotype.7438,7,6d darkness,5.843096446,unknown
Met.721,Ornithine,ecotype.7438,7,6d darkness,3.801382237,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.7438,7,6d darkness,1.037051971,unknown
Met.729,p-Coumaric acid,ecotype.7438,7,6d darkness,2.899997177,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.7438,7,6d darkness,-1.188967868,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.7438,7,6d darkness,1.54270644,unknown
Met.809,Purine,ecotype.7438,7,6d darkness,5.069309974,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.7438,7,6d darkness,-0.523133957,unknown
Met.817,Pyroglutamic acid,ecotype.7438,7,6d darkness,0.108420905,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.7438,7,6d darkness,-2.599000007,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.7438,7,6d darkness,-3.733007668,unknown
Met.830,Riboflavin ,ecotype.7438,7,6d darkness,-1.548812672,unknown
Met.836,Rutin,ecotype.7438,7,6d darkness,-3.325384144,unknown
Met.837,Saccharic acid,ecotype.7438,7,6d darkness,0.333607041,unknown
Met.841,Salicin,ecotype.7438,7,6d darkness,0.169104667,unknown
Met.846,Sedoheptulose,ecotype.7438,7,6d darkness,1.287332133,unknown
Met.850,Serine,ecotype.7438,7,6d darkness,-1.111957925,amino acid
Met.876,Sinapoylglucose,ecotype.7438,7,6d darkness,-3.560171484,unknown
Met.885,Suberic acid,ecotype.7438,7,6d darkness,-0.021042266,unknown
Met.886,Succinoadenosine,ecotype.7438,7,6d darkness,0.099389213,unknown
Met.896,Tetrahydroalstonine,ecotype.7438,7,6d darkness,-0.180057695,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.7438,7,6d darkness,-0.329706525,unknown
Met.943,Tryptophan,ecotype.7438,7,6d darkness,5.514015194,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.7438,7,6d darkness,-1.71560484,unknown
Met.96,4-Hydroxyquinazoline,ecotype.7438,7,6d darkness,1.716929696,unknown
Met.964,Tyrosine,ecotype.7438,7,6d darkness,4.99386976,unknown
Met.985,Uric acid,ecotype.7438,7,6d darkness,-4.189518527,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.7438,7,6d darkness,-2.466723939,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.8323,8,6d darkness,0.899743408,unknown
Met.124,"6,7-Dimethyl-8-ribityllumazine",ecotype.8323,8,6d darkness,0.434827957,unknown
Met.126,6-Hydroxynicotinic acid,ecotype.8323,8,6d darkness,-1.077225598,unknown
Met.146,Adenosine 5'-monophosphate,ecotype.8323,8,6d darkness,-3.130420514,unknown
Met.193,Allantoic acid,ecotype.8323,8,6d darkness,3.998153649,unknown
Met.194,allantoin,ecotype.8323,8,6d darkness,0.666156101,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.8323,8,6d darkness,3.610255143,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.8323,8,6d darkness,-2.750204006,unknown
Met.280,Azelaic acid,ecotype.8323,8,6d darkness,-0.066659933,unknown
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.8323,8,6d darkness,-1.27079468,unknown
Met.320,Citramalic acid,ecotype.8323,8,6d darkness,-2.475784252,unknown
Met.321,Citric acid,ecotype.8323,8,6d darkness,1.234124908,unknown
Met.35,2-[[Amino(imino)methyl]amino]ethane-1-sulfonic acid,ecotype.8323,8,6d darkness,2.022756322,unknown
Met.351,Dehydroisoandrosterone-3-sulfate ,ecotype.8323,8,6d darkness,4.006595802,unknown
Met.384,Flavin Mononucleotide,ecotype.8323,8,6d darkness,-0.53668067,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.8323,8,6d darkness,-1.210500808,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.8323,8,6d darkness,0.391024878,unknown
Met.409,Glucoalyssin,ecotype.8323,8,6d darkness,-5.161804799,unknown
Met.410,Glucobrassicin,ecotype.8323,8,6d darkness,-2.436178275,unknown
Met.411,Glucoheptose,ecotype.8323,8,6d darkness,2.511963156,unknown
Met.412,Glucohirsutin,ecotype.8323,8,6d darkness,-0.90630738,unknown
Met.414,Gluconic acid,ecotype.8323,8,6d darkness,-0.372977224,unknown
Met.421,Glutamic acid,ecotype.8323,8,6d darkness,-1.48122899,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.8323,8,6d darkness,-4.404105479,unknown
Met.457,Glutathione,ecotype.8323,8,6d darkness,-1.801871841,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.8323,8,6d darkness,-0.554407226,unknown
Met.486,Guanosine,ecotype.8323,8,6d darkness,-1.760684192,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.8323,8,6d darkness,1.03079829,unknown
Met.50,2-Isopropylmalic acid,ecotype.8323,8,6d darkness,-1.310894639,unknown
Met.54,2-Methylcitric acid,ecotype.8323,8,6d darkness,-3.319794776,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.8323,8,6d darkness,-1.78572423,unknown
Met.545,Leucine,ecotype.8323,8,6d darkness,3.453546347,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.8323,8,6d darkness,-2.923565504,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.8323,8,6d darkness,-4.270659135,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.8323,8,6d darkness,-2.996426787,unknown
Met.570,Lactulose,ecotype.8323,8,6d darkness,-6.148468736,unknown
Met.571,Isoleucine,ecotype.8323,8,6d darkness,1.487417655,unknown
Met.589,Loganin,ecotype.8323,8,6d darkness,3.490546329,unknown
Met.614,Malic acid,ecotype.8323,8,6d darkness,-1.847898614,unknown
Met.615,Malonamide,ecotype.8323,8,6d darkness,-2.392126914,unknown
Met.622,Methionine,ecotype.8323,8,6d darkness,0.81352532,unknown
Met.647,Monotropein,ecotype.8323,8,6d darkness,-0.145031051,unknown
Met.660,"N,N-Dimethylglycine",ecotype.8323,8,6d darkness,-1.418139104,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.8323,8,6d darkness,-1.349224846,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.8323,8,6d darkness,-3.46350632,unknown
Met.674,Naringin,ecotype.8323,8,6d darkness,-0.013851871,unknown
Met.684,N-Ethylmaleamic acid,ecotype.8323,8,6d darkness,5.943838535,unknown
Met.721,Ornithine,ecotype.8323,8,6d darkness,3.85647623,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.8323,8,6d darkness,1.352328362,unknown
Met.729,p-Coumaric acid,ecotype.8323,8,6d darkness,4.289867812,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.8323,8,6d darkness,-1.252918833,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.8323,8,6d darkness,3.304375374,unknown
Met.809,Purine,ecotype.8323,8,6d darkness,3.94634704,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.8323,8,6d darkness,-0.945536327,unknown
Met.817,Pyroglutamic acid,ecotype.8323,8,6d darkness,-0.459691723,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.8323,8,6d darkness,-3.506075404,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.8323,8,6d darkness,-3.937782451,unknown
Met.830,Riboflavin ,ecotype.8323,8,6d darkness,-1.744803653,unknown
Met.836,Rutin,ecotype.8323,8,6d darkness,-3.565703559,unknown
Met.837,Saccharic acid,ecotype.8323,8,6d darkness,0.19356734,unknown
Met.841,Salicin,ecotype.8323,8,6d darkness,0.720108849,unknown
Met.846,Sedoheptulose,ecotype.8323,8,6d darkness,1.62342613,unknown
Met.850,Serine,ecotype.8323,8,6d darkness,-1.442427063,amino acid
Met.876,Sinapoylglucose,ecotype.8323,8,6d darkness,-3.292101188,unknown
Met.885,Suberic acid,ecotype.8323,8,6d darkness,-0.027112165,unknown
Met.886,Succinoadenosine,ecotype.8323,8,6d darkness,-0.075703401,unknown
Met.896,Tetrahydroalstonine,ecotype.8323,8,6d darkness,0.330016831,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.8323,8,6d darkness,-2.072325231,unknown
Met.943,Tryptophan,ecotype.8323,8,6d darkness,5.668379665,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.8323,8,6d darkness,-1.630909459,unknown
Met.96,4-Hydroxyquinazoline,ecotype.8323,8,6d darkness,2.419533451,unknown
Met.964,Tyrosine,ecotype.8323,8,6d darkness,3.771801129,unknown
Met.985,Uric acid,ecotype.8323,8,6d darkness,-0.676864793,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.8323,8,6d darkness,-2.752055955,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.6190,9,6d darkness,0.621733043,unknown
Met.124,"6,7-Dimethyl-8-ribityllumazine",ecotype.6190,9,6d darkness,0.630583155,unknown
Met.126,6-Hydroxynicotinic acid,ecotype.6190,9,6d darkness,1.167997943,unknown
Met.146,Adenosine 5'-monophosphate,ecotype.6190,9,6d darkness,-3.903513098,unknown
Met.193,Allantoic acid,ecotype.6190,9,6d darkness,3.842353788,unknown
Met.194,allantoin,ecotype.6190,9,6d darkness,0.826718878,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.6190,9,6d darkness,3.604721398,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.6190,9,6d darkness,-3.026902561,unknown
Met.280,Azelaic acid,ecotype.6190,9,6d darkness,-0.062475155,unknown
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.6190,9,6d darkness,-1.250253534,unknown
Met.320,Citramalic acid,ecotype.6190,9,6d darkness,-0.991138505,unknown
Met.321,Citric acid,ecotype.6190,9,6d darkness,1.869907243,unknown
Met.35,2-[[Amino(imino)methyl]amino]ethane-1-sulfonic acid,ecotype.6190,9,6d darkness,1.517697782,unknown
Met.351,Dehydroisoandrosterone-3-sulfate ,ecotype.6190,9,6d darkness,3.88137107,unknown
Met.384,Flavin Mononucleotide,ecotype.6190,9,6d darkness,-0.788119234,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.6190,9,6d darkness,-0.776982104,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.6190,9,6d darkness,0.162795014,unknown
Met.409,Glucoalyssin,ecotype.6190,9,6d darkness,-6.150652884,unknown
Met.410,Glucobrassicin,ecotype.6190,9,6d darkness,-2.984083708,unknown
Met.411,Glucoheptose,ecotype.6190,9,6d darkness,2.960489749,unknown
Met.412,Glucohirsutin,ecotype.6190,9,6d darkness,-0.109302378,unknown
Met.414,Gluconic acid,ecotype.6190,9,6d darkness,-0.25650961,unknown
Met.421,Glutamic acid,ecotype.6190,9,6d darkness,-1.075113181,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.6190,9,6d darkness,-3.42536185,unknown
Met.457,Glutathione,ecotype.6190,9,6d darkness,-1.79316565,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.6190,9,6d darkness,-1.237861315,unknown
Met.486,Guanosine,ecotype.6190,9,6d darkness,-1.952710078,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.6190,9,6d darkness,0.499885046,unknown
Met.50,2-Isopropylmalic acid,ecotype.6190,9,6d darkness,-0.980991244,unknown
Met.54,2-Methylcitric acid,ecotype.6190,9,6d darkness,-3.530451815,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.6190,9,6d darkness,-2.135331925,unknown
Met.545,Leucine,ecotype.6190,9,6d darkness,4.382816521,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.6190,9,6d darkness,-2.407464435,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.6190,9,6d darkness,-2.94759059,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.6190,9,6d darkness,-2.704696304,unknown
Met.570,Lactulose,ecotype.6190,9,6d darkness,-4.920821859,unknown
Met.571,Isoleucine,ecotype.6190,9,6d darkness,2.187925339,unknown
Met.589,Loganin,ecotype.6190,9,6d darkness,3.92953213,unknown
Met.614,Malic acid,ecotype.6190,9,6d darkness,-1.645510534,unknown
Met.615,Malonamide,ecotype.6190,9,6d darkness,-2.382907777,unknown
Met.622,Methionine,ecotype.6190,9,6d darkness,0.306753558,unknown
Met.647,Monotropein,ecotype.6190,9,6d darkness,-0.156221815,unknown
Met.660,"N,N-Dimethylglycine",ecotype.6190,9,6d darkness,-1.005684388,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.6190,9,6d darkness,-1.844188386,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.6190,9,6d darkness,-3.546335067,unknown
Met.674,Naringin,ecotype.6190,9,6d darkness,0.182014625,unknown
Met.684,N-Ethylmaleamic acid,ecotype.6190,9,6d darkness,5.908397689,unknown
Met.721,Ornithine,ecotype.6190,9,6d darkness,3.909731933,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.6190,9,6d darkness,1.013001148,unknown
Met.729,p-Coumaric acid,ecotype.6190,9,6d darkness,3.780505358,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.6190,9,6d darkness,-0.742521375,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.6190,9,6d darkness,3.026884512,unknown
Met.809,Purine,ecotype.6190,9,6d darkness,4.309736769,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.6190,9,6d darkness,-0.715570783,unknown
Met.817,Pyroglutamic acid,ecotype.6190,9,6d darkness,0.624316453,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.6190,9,6d darkness,-4.88242784,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.6190,9,6d darkness,-4.152742411,unknown
Met.830,Riboflavin ,ecotype.6190,9,6d darkness,-2.162458553,unknown
Met.836,Rutin,ecotype.6190,9,6d darkness,-3.842406629,unknown
Met.837,Saccharic acid,ecotype.6190,9,6d darkness,0.27626055,unknown
Met.841,Salicin,ecotype.6190,9,6d darkness,0.385741104,unknown
Met.846,Sedoheptulose,ecotype.6190,9,6d darkness,1.626129623,unknown
Met.850,Serine,ecotype.6190,9,6d darkness,-1.256834763,amino acid
Met.876,Sinapoylglucose,ecotype.6190,9,6d darkness,-3.486542904,unknown
Met.885,Suberic acid,ecotype.6190,9,6d darkness,-0.021582936,unknown
Met.886,Succinoadenosine,ecotype.6190,9,6d darkness,-0.081119124,unknown
Met.896,Tetrahydroalstonine,ecotype.6190,9,6d darkness,-0.384108005,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.6190,9,6d darkness,0.031714667,unknown
Met.943,Tryptophan,ecotype.6190,9,6d darkness,5.626708697,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.6190,9,6d darkness,-1.108051565,unknown
Met.96,4-Hydroxyquinazoline,ecotype.6190,9,6d darkness,2.470315908,unknown
Met.964,Tyrosine,ecotype.6190,9,6d darkness,4.347471902,unknown
Met.985,Uric acid,ecotype.6190,9,6d darkness,-1.31392586,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.6190,9,6d darkness,-2.581979736,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.328,10,6d darkness,0.70901658,unknown
Met.124,"6,7-Dimethyl-8-ribityllumazine",ecotype.328,10,6d darkness,0.333243916,unknown
Met.126,6-Hydroxynicotinic acid,ecotype.328,10,6d darkness,-3.189575191,unknown
Met.146,Adenosine 5'-monophosphate,ecotype.328,10,6d darkness,-3.069030315,unknown
Met.193,Allantoic acid,ecotype.328,10,6d darkness,3.923138093,unknown
Met.194,allantoin,ecotype.328,10,6d darkness,-0.384089644,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.328,10,6d darkness,3.40865956,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.328,10,6d darkness,-3.217281271,unknown
Met.280,Azelaic acid,ecotype.328,10,6d darkness,-0.064022041,unknown
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.328,10,6d darkness,-1.410738144,unknown
Met.320,Citramalic acid,ecotype.328,10,6d darkness,-1.029470465,unknown
Met.321,Citric acid,ecotype.328,10,6d darkness,1.675327537,unknown
Met.35,2-[[Amino(imino)methyl]amino]ethane-1-sulfonic acid,ecotype.328,10,6d darkness,1.438484528,unknown
Met.351,Dehydroisoandrosterone-3-sulfate ,ecotype.328,10,6d darkness,4.398363918,unknown
Met.384,Flavin Mononucleotide,ecotype.328,10,6d darkness,-0.617122901,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.328,10,6d darkness,-1.137612073,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.328,10,6d darkness,0.347274565,unknown
Met.409,Glucoalyssin,ecotype.328,10,6d darkness,-3.219930603,unknown
Met.410,Glucobrassicin,ecotype.328,10,6d darkness,-3.05613391,unknown
Met.411,Glucoheptose,ecotype.328,10,6d darkness,3.191650619,unknown
Met.412,Glucohirsutin,ecotype.328,10,6d darkness,-0.258759658,unknown
Met.414,Gluconic acid,ecotype.328,10,6d darkness,-0.474599807,unknown
Met.421,Glutamic acid,ecotype.328,10,6d darkness,-1.272522564,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.328,10,6d darkness,-3.52064291,unknown
Met.457,Glutathione,ecotype.328,10,6d darkness,-1.714979223,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.328,10,6d darkness,-1.307300966,unknown
Met.486,Guanosine,ecotype.328,10,6d darkness,-1.627436677,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.328,10,6d darkness,0.416495194,unknown
Met.50,2-Isopropylmalic acid,ecotype.328,10,6d darkness,-1.300163246,unknown
Met.54,2-Methylcitric acid,ecotype.328,10,6d darkness,-3.358426517,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.328,10,6d darkness,-2.898363802,unknown
Met.545,Leucine,ecotype.328,10,6d darkness,4.519762185,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.328,10,6d darkness,-2.960897811,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.328,10,6d darkness,-3.771507165,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.328,10,6d darkness,-2.813632028,unknown
Met.570,Lactulose,ecotype.328,10,6d darkness,-3.698758955,unknown
Met.571,Isoleucine,ecotype.328,10,6d darkness,2.358618429,unknown
Met.589,Loganin,ecotype.328,10,6d darkness,2.554018832,unknown
Met.614,Malic acid,ecotype.328,10,6d darkness,-1.459455959,unknown
Met.615,Malonamide,ecotype.328,10,6d darkness,-2.84236908,unknown
Met.622,Methionine,ecotype.328,10,6d darkness,0.651560058,unknown
Met.647,Monotropein,ecotype.328,10,6d darkness,-0.081837221,unknown
Met.660,"N,N-Dimethylglycine",ecotype.328,10,6d darkness,-1.259863342,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.328,10,6d darkness,-1.875002817,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.328,10,6d darkness,-3.666740054,unknown
Met.674,Naringin,ecotype.328,10,6d darkness,0.700513891,unknown
Met.684,N-Ethylmaleamic acid,ecotype.328,10,6d darkness,5.911117016,unknown
Met.721,Ornithine,ecotype.328,10,6d darkness,3.721601281,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.328,10,6d darkness,1.0030401,unknown
Met.729,p-Coumaric acid,ecotype.328,10,6d darkness,4.460283323,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.328,10,6d darkness,-0.918952888,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.328,10,6d darkness,1.877353112,unknown
Met.809,Purine,ecotype.328,10,6d darkness,4.558157399,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.328,10,6d darkness,-0.467784783,unknown
Met.817,Pyroglutamic acid,ecotype.328,10,6d darkness,0.500005733,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.328,10,6d darkness,-4.048322495,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.328,10,6d darkness,-4.404623659,unknown
Met.830,Riboflavin ,ecotype.328,10,6d darkness,-1.663363313,unknown
Met.836,Rutin,ecotype.328,10,6d darkness,-3.76573982,unknown
Met.837,Saccharic acid,ecotype.328,10,6d darkness,0.13759904,unknown
Met.841,Salicin,ecotype.328,10,6d darkness,0.444513426,unknown
Met.846,Sedoheptulose,ecotype.328,10,6d darkness,1.556332233,unknown
