,country,id,pid,pidc,time,ecotype,Mincirclediam,Normsmallpax,Normlargepax,Minrectarea,Mindistcenbdy,vrectsizey,vrectsizex,Compactness,Normrotmo,Area,Paxratio,Circumference,Excentricity,Maxdiam,Roundness,Bdryround,Bdrycount,Bdrytoarearatio,Conhullcirc,Conhullarea
8_magic_e11_w4arab_magic_w4,Italy,128,inside,noncorner,28,Ct-1,29.427,0.12227,0.18724,593.73,0.068822,27.666,24.052,0.54736,0.3095,254.19,1.5314,162.92,0.044062,28.723,104.43,172.92,209.65,0.82479,80.995,464.38
8_magic_e11_w5arab_magic_w5,Italy,128,inside,noncorner,32,Ct-1,45.791,0.14078,0.19357,1274.4,0.92493,39.956,35.3,0.52265,0.33435,503.84,1.375,282.41,0.024927,44.086,158.3,252.6,356.75,0.70806,119.86,964.02
8_magic_e12_w1arab_magic_w1,Germany,140,inside,noncorner,17,Wu-0,10.658,0.085354,0.13701,61.395,0.63698,8.0099,7.8938,0.75489,0.22236,40.548,1.6052,43.209,0.053967,10.348,46.044,64.34,51.077,1.2597,27.822,53.714
8_magic_e12_w2arab_magic_w2,Germany,140,inside,noncorner,22,Wu-0,17.632,0.081775,0.14953,186.08,1.2301,11.983,15.877,0.75144,0.23131,119.72,1.8286,85.845,0.085811,17.118,61.556,97.692,108.15,0.90333,48.011,159.32
8_magic_e12_w3arab_magic_w3,Germany,140,inside,noncorner,25,Wu-0,24.664,0.094863,0.15953,392.46,1.0995,19.294,20.758,0.66661,0.25439,196.16,1.6817,129.4,0.064614,23.917,85.361,141.94,166.86,0.85063,64.92,294.27
8_magic_e12_w4arab_magic_w4,Germany,140,inside,noncorner,28,Wu-0,30.278,0.10157,0.14093,568.76,1.3265,26.415,24.886,0.67734,0.2425,326.82,1.3876,152.09,0.026349,29.972,70.772,142.82,216.05,0.66105,83.53,482.51
8_magic_e12_w5arab_magic_w5,Germany,140,inside,noncorner,32,Wu-0,38.206,0.098759,0.11406,1137.3,2.0795,33.347,34.549,0.71734,0.21282,629.84,1.1549,203.42,0.0051699,36.336,65.699,166.52,323.86,0.51419,109.3,878.01
8_magic_e13_w1arab_magic_w1,Japan,152,inside,noncorner,17,Tsu-0,10.986,0.096019,0.15387,74.19,0.46243,8.3522,9.3962,0.70692,0.24989,45.214,1.6025,52.565,0.053596,10.653,61.11,87.43,62.873,1.3906,30.081,63.959
8_magic_e13_w2arab_magic_w2,Japan,152,inside,noncorner,22,Tsu-0,21.236,0.11758,0.17609,290.58,0.54957,17.884,18.034,0.62221,0.29367,144.14,1.4977,108.22,0.039704,20.968,81.253,136.1,140.07,0.97173,57.983,231.66
8_magic_e13_w3arab_magic_w3,Japan,152,inside,noncorner,25,Tsu-0,32.17,0.11725,0.21759,630.9,0.56506,21.915,30.149,0.56234,0.33484,257.32,1.8558,175.7,0.089797,31.308,119.97,215.26,235.35,0.91463,81.986,457.59
8_magic_e13_w4arab_magic_w4,Japan,152,inside,noncorner,28,Tsu-0,40.037,0.14755,0.17648,1073.2,0.30893,37.117,37.534,0.54197,0.32403,446.47,1.196,270.91,0.0079676,37.848,164.38,262.79,342.53,0.7672,110.46,823.8
8_magic_e13_w5arab_magic_w5,Japan,152,inside,noncorner,32,Tsu-0,58.135,0.12657,0.15324,2313.5,1.6267,50.538,49.636,0.55657,0.27981,972.51,1.2106,401.46,0.0090788,55.45,165.72,256.41,499.36,0.51348,159.01,1747.3
8_magic_e14_w1arab_magic_w1,USA,164,inside,noncorner,17,Col-0,10.318,0.089262,0.15925,63.001,0.62601,7.8882,9.1642,0.69368,0.24851,38.244,1.7841,43.586,0.079318,10.017,49.675,68.121,51.041,1.3346,27.917,55.132
8_magic_e14_w2arab_magic_w2,USA,164,inside,noncorner,22,Col-0,19.66,0.078963,0.18775,208.17,1.045,12.173,18.184,0.69872,0.26671,130.79,2.3776,98.855,0.16636,18.894,74.716,125.94,128.34,0.98127,52.698,187.19
8_magic_e14_w3arab_magic_w3,USA,164,inside,noncorner,25,Col-0,28.182,0.12377,0.19763,520.18,0.67671,22.579,23.774,0.55607,0.32141,218.51,1.5967,162.61,0.052809,27.736,121.01,175.4,195.77,0.89595,75.425,392.95
8_magic_e14_w4arab_magic_w4,USA,164,inside,noncorner,28,Col-0,36.159,0.14314,0.16206,825.7,1.422,30.305,27.803,0.56598,0.30519,392.94,1.1322,213.4,0.0038439,35.349,115.9,216.48,291.65,0.74223,101.57,694.26
8_magic_e14_w5arab_magic_w5,USA,164,inside,noncorner,32,Col-0,51.464,0.12117,0.13353,1789.8,2.9183,42.566,42.416,0.60534,0.2547,877.38,1.102,371.48,0.0023538,50.066,157.28,210.03,429.27,0.48926,142.62,1449.4
8_magic_e15_w1arab_magic_w1,Russia,176,inside,noncorner,17,Rsch-4,11.992,0.091806,0.16859,81.893,0.9153,9.5634,11.753,0.66225,0.2604,45.815,1.8364,51.11,0.086956,11.674,57.015,82.63,61.528,1.343,31.393,69.181
8_magic_e15_w2arab_magic_w2,Russia,176,inside,noncorner,22,Rsch-4,20.956,0.09766,0.14785,291.02,0.97877,19.76,17.066,0.68552,0.24551,153.44,1.514,108.63,0.041799,20.26,76.912,126.32,139.22,0.90733,56.307,223.83
8_magic_e15_w3arab_magic_w3,Russia,176,inside,noncorner,25,Rsch-4,31.689,0.097598,0.18381,603.25,0.97359,29.721,22.954,0.63634,0.28141,286.4,1.8833,145.29,0.093855,29.732,73.705,126.76,190.53,0.66528,82.53,450.07
8_magic_e15_w4arab_magic_w4,Russia,176,inside,noncorner,28,Rsch-4,39.349,0.10856,0.14691,1101.8,1.4868,35.984,34.595,0.62817,0.25547,518.39,1.3534,243.23,0.022546,37.499,114.12,190.19,314,0.60571,108.95,825.23
8_magic_e15_w5arab_magic_w5,Russia,176,inside,noncorner,32,Rsch-4,56.773,0.11003,0.13835,2324.5,2.932,52.392,47.739,0.61074,0.24838,1068.1,1.2574,376.54,0.012999,53.442,132.74,247.22,513.87,0.48109,156.73,1748.9
8_magic_e16_w1arab_magic_w1,Germany,188,inside,noncorner,17,No-0,12.434,0.082816,0.14974,90.568,0.49961,9.6786,10.024,0.75205,0.23256,55.972,1.8081,55.863,0.082818,12.173,55.754,81.451,67.52,1.2063,32.777,74.425
8_magic_e16_w2arab_magic_w2,Germany,188,inside,noncorner,22,No-0,19.043,0.074506,0.1297,222.1,0.81295,17.215,13.323,0.82342,0.2042,154.25,1.7407,87.05,0.073046,18.588,49.127,92.055,119.16,0.77253,51.407,187.32
8_magic_e16_w3arab_magic_w3,Germany,188,inside,noncorner,25,No-0,27.766,0.08793,0.15132,500.97,1.2245,25.475,21.229,0.71392,0.23925,269.27,1.721,126.76,0.070206,26.935,59.675,125.6,183.9,0.68296,73.451,377.17
8_magic_e16_w4arab_magic_w4,Germany,188,inside,noncorner,28,No-0,36.444,0.10242,0.13777,891.23,2.1533,33.484,30.427,0.70932,0.24019,484.22,1.3451,147.26,0.021657,34.885,44.786,116.3,237.3,0.49007,100.85,682.66
8_magic_e16_w5arab_magic_w5,Germany,188,inside,noncorner,32,No-0,50.582,0.1037,0.10833,1849.8,2.3938,45.637,43.535,0.73464,0.21203,1022,1.0447,265.31,0.00047684,46.091,68.875,135.41,372,0.36399,138.65,1391.2
8_magic_e17_w1arab_magic_w1,Ireland,200,inside,noncorner,17,Bur-0,17.56,0.074232,0.22317,160.21,0.26792,11.123,16.917,0.66091,0.2974,79.625,3.0063,73.114,0.25079,17.133,67.135,94.335,86.668,1.0885,42.376,120.48
8_magic_e17_w2arab_magic_w2,Ireland,200,inside,noncorner,22,Bur-0,28.863,0.079523,0.19084,501.54,-0.45174,27.857,19.32,0.6873,0.27037,256.22,2.3999,128.11,0.16953,28.198,64.059,154.85,199.19,0.77742,74.166,372.79
8_magic_e17_w3arab_magic_w3,Ireland,200,inside,noncorner,25,Bur-0,38.776,0.092399,0.17275,938.84,0.14918,37.117,28.633,0.64658,0.26515,460.28,1.8696,227.68,0.091833,37.598,112.62,191.22,296.67,0.64455,101.81,711.87
8_magic_e17_w4arab_magic_w4,Ireland,200,inside,noncorner,28,Bur-0,49.037,0.11345,0.14784,1681.7,2.266,43.801,38.656,0.62968,0.26129,781.59,1.3031,340.6,0.017322,45.307,148.43,236.36,429.81,0.54991,133.41,1241.3
8_magic_e17_w5arab_magic_w5,Ireland,200,inside,noncorner,32,Bur-0,68.13,0.12048,0.12294,3133,1.9212,55.01,57.259,0.62281,0.24342,1662.8,1.0204,530.47,0.00010228,66.048,169.24,373.14,787.68,0.47371,190.86,2669.8
8_magic_e18_w1arab_magic_w1,Germany,212,inside,noncorner,17,Ler-0,12.386,0.088584,0.12351,97.679,0.71725,9.7328,11.239,0.79388,0.21209,61.272,1.3942,46.841,0.027114,12.075,35.808,68.222,64.654,1.0552,33.032,77.181
8_magic_e18_w2arab_magic_w2,Germany,212,inside,noncorner,22,Ler-0,20.44,0.066484,0.14861,270.64,0.85732,19.769,14.078,0.82424,0.2151,167.35,2.2353,80.436,0.14578,19.716,38.661,79.88,115.62,0.69088,53.863,203.04
8_magic_e18_w3arab_magic_w3,Germany,212,inside,noncorner,25,Ler-0,26.414,0.077934,0.14309,438.86,1.3382,23.994,21.608,0.77393,0.22103,287.31,1.8361,119.09,0.08691,25.486,49.36,100.21,169.68,0.59057,72.299,371.24
8_magic_e18_w4arab_magic_w4,Germany,212,inside,noncorner,28,Ler-0,36.456,0.095313,0.14505,851.49,0.41286,27.115,31.704,0.70778,0.24036,469.4,1.5218,187.44,0.042815,35.323,74.849,125.86,243.06,0.51781,97.17,663.2
8_magic_e18_w5arab_magic_w5,Germany,212,inside,noncorner,32,Ler-0,47.855,0.11438,0.12667,1544.5,2.4295,41.22,40.92,0.71538,0.24105,810.13,1.1074,211.13,0.0025986,45.114,55.024,123.24,315.97,0.39002,130.33,1132.5
8_magic_e19_w1arab_magic_w1,Libya,224,inside,noncorner,17,Mt-0,13.101,0.083953,0.24431,99.67,0.7588,11.71,9.0431,0.63128,0.32826,42.919,2.9101,51.031,0.23863,12.755,60.677,107.55,67.939,1.583,33.16,67.987
8_magic_e19_w2arab_magic_w2,Libya,224,inside,noncorner,22,Mt-0,25.493,0.13018,0.19813,390.83,0.82034,20.762,21.213,0.55675,0.32831,169.33,1.5219,118.14,0.042831,24.958,82.422,129.43,148.04,0.87428,67.474,304.14
8_magic_e19_w3arab_magic_w3,Libya,224,inside,noncorner,25,Mt-0,31.488,0.14573,0.16366,609.54,0.9813,24.519,25.181,0.56985,0.30939,269.99,1.1231,168.27,0.003361,30.06,104.87,209.38,237.77,0.88063,84.218,473.8
8_magic_e19_w4arab_magic_w4,Libya,224,inside,noncorner,28,Mt-0,39.482,0.11968,0.17761,1085.7,0.65719,36.353,32.191,0.55783,0.29728,444.19,1.4841,304.89,0.037974,37.01,209.27,304.83,367.97,0.82842,107.9,796.28
8_magic_e19_w5arab_magic_w5,Libya,224,inside,noncorner,32,Mt-0,51.012,0.12157,0.14062,1847,2.3179,48.556,44.36,0.58437,0.26219,840.69,1.1567,361.92,0.0052776,49.054,155.81,239.16,448.4,0.53337,141.65,1438.6
8_magic_e2_w1arab_magic_w1,CanaryI,20,inside,noncorner,17,Can-0,13.204,0.080901,0.14476,110.96,0.6704,12.546,12.081,0.668,0.22566,61.007,1.7893,62.232,0.080077,12.604,63.48,87.234,72.951,1.1958,36.569,91.329
8_magic_e2_w2arab_magic_w2,CanaryI,20,inside,noncorner,22,Can-0,23.205,0.10535,0.12059,343.13,-0.21744,18.911,20.262,0.74565,0.22594,214.23,1.1447,120.74,0.0045524,22.419,68.049,109.4,153.09,0.71462,63.653,287.3
8_magic_e2_w3arab_magic_w3,CanaryI,20,inside,noncorner,25,Can-0,34.215,0.10842,0.13998,766.9,0.16322,28.275,28.726,0.66657,0.2484,378.85,1.2911,164.47,0.016142,33.002,71.404,166.51,251.16,0.66296,90.272,568.36
8_magic_e2_w4arab_magic_w4,CanaryI,20,inside,noncorner,28,Can-0,42.149,0.1103,0.12707,1076.8,0.99499,38.171,36.783,0.66206,0.23737,612.47,1.1521,260.68,0.004997,41.667,110.95,191.91,342.84,0.55977,115.33,925.11
8_magic_e2_w5arab_magic_w5,CanaryI,20,inside,noncorner,32,Can-0,53.546,0.10469,0.12926,2069.9,0.38257,45.738,48.747,0.69012,0.23396,1105.7,1.2347,337.55,0.011028,50.251,103.05,262.53,538.77,0.48728,148.78,1602.1
8_magic_e3_w1arab_magic_w1,Russia,32,inside,noncorner,17,WS-0,16.116,0.077188,0.19171,156.44,0.33153,15.735,10.413,0.70669,0.2689,77.598,2.4837,87.826,0.18139,15.703,99.401,140.04,104.24,1.3434,40.378,109.81
8_magic_e3_w2arab_magic_w2,Russia,32,inside,noncorner,22,WS-0,25.786,0.11799,0.13005,453.33,1.0273,21.102,23.347,0.6651,0.24804,241.44,1.1022,129.89,0.0023641,24.541,69.876,123.96,173,0.71654,71.136,363.02
8_magic_e3_w3arab_magic_w3,Russia,32,inside,noncorner,25,WS-0,34.681,0.10995,0.14862,747.83,0.40292,30.003,27.741,0.65018,0.25857,388.77,1.3517,188.48,0.022364,33.33,91.379,197.95,277.41,0.71357,93.289,597.94
8_magic_e3_w4arab_magic_w4,Russia,32,inside,noncorner,28,WS-0,42.201,0.087256,0.1474,1204.3,0.11664,33.645,37.121,0.68857,0.23465,632.08,1.6892,272.57,0.065687,40.972,117.54,242.15,391.23,0.61895,112.97,917.96
8_magic_e3_w5arab_magic_w5,Russia,32,inside,noncorner,32,WS-0,58.308,0.10347,0.15539,2430.8,1.3906,52.419,53.224,0.60723,0.25886,1110.8,1.5017,366.02,0.040216,54.726,120.61,273.6,551.27,0.4963,160.37,1829.3
8_magic_e4_w1arab_magic_w1,Netherlands,44,inside,noncorner,17,Hi-0,11.679,0.093341,0.22092,83.273,0.39427,8.6773,11.454,0.60931,0.31426,38.726,2.3668,50.131,0.16481,11.367,64.895,89.203,58.774,1.5177,30.27,63.557
8_magic_e4_w2arab_magic_w2,Netherlands,44,inside,noncorner,22,Hi-0,20.169,0.10884,0.1366,270.26,0.68929,19.007,16.762,0.70472,0.24544,141.01,1.2551,93.26,0.012798,19.008,61.678,120.77,130.5,0.92545,54.192,200.1
8_magic_e4_w3arab_magic_w3,Netherlands,44,inside,noncorner,25,Hi-0,26.762,0.11261,0.15287,519.53,0.047235,25.781,22.464,0.62911,0.26548,242.02,1.3576,154.32,0.023005,25.73,98.407,181.47,209.57,0.86592,73.755,384.7
8_magic_e4_w4arab_magic_w4,Netherlands,44,inside,noncorner,28,Hi-0,36.754,0.11792,0.13426,903.12,0.96485,29.613,34.757,0.64105,0.25218,435.6,1.1386,223.3,0.0042003,35.084,114.47,224.24,312.54,0.71749,98.682,679.52
8_magic_e4_w5arab_magic_w5,Netherlands,44,inside,noncorner,32,Hi-0,54.372,0.11262,0.16309,2036.5,1.4622,50.542,43.839,0.54832,0.27571,815.2,1.4481,308.7,0.033507,50.984,116.9,266.09,465.74,0.57132,146.6,1486.7
8_magic_e5_w1arab_magic_w1,Germany,56,inside,noncorner,17,Zu-0,9.7621,0.10584,0.11626,66.558,0.47732,8.6268,8.5102,0.7747,0.22209,39.114,1.0984,39.742,0.0022008,9.1386,40.381,63.65,49.896,1.2757,26.835,50.489
8_magic_e5_w2arab_magic_w2,Germany,56,inside,noncorner,22,Zu-0,18.683,0.063133,0.16728,195.32,0.77082,11.666,17.799,0.79022,0.23041,126.48,2.6496,91.717,0.2043,18.139,66.507,115.47,120.85,0.95547,48.294,160.06
8_magic_e5_w3arab_magic_w3,Germany,56,inside,noncorner,25,Zu-0,25.147,0.095677,0.16435,431.57,0.35613,19.709,22.772,0.66747,0.26003,219.92,1.7178,136.32,0.069748,24.127,84.505,179.03,198.42,0.90226,69.051,329.48
8_magic_e5_w4arab_magic_w4,Germany,56,inside,noncorner,28,Zu-0,32.612,0.099243,0.14128,738.92,0.60803,29.239,31.049,0.67152,0.24052,391.32,1.4236,171.29,0.030547,31.011,74.98,160.86,250.9,0.64116,89.938,582.73
8_magic_e5_w5arab_magic_w5,Germany,56,inside,noncorner,32,Zu-0,46.97,0.1009,0.11523,1650.3,2.9554,43.284,40.729,0.69426,0.21613,873.42,1.142,250.21,0.0043963,43.947,71.675,155.23,368.22,0.42158,131.63,1258.1
8_magic_e6_w1arab_magic_w1,Germany,68,inside,noncorner,17,Po-0,14.065,0.066604,0.15321,116.35,0.40233,10.375,12.008,0.80151,0.21981,71.894,2.3003,53.388,0.15523,13.743,39.646,85.366,78.341,1.0897,35.739,89.697
8_magic_e6_w2arab_magic_w2,Germany,68,inside,noncorner,22,Po-0,23.586,0.11016,0.1369,399.58,1.1602,21.239,20.939,0.6499,0.24706,209.79,1.2427,137.47,0.011714,23.281,90.082,126.46,162.88,0.77639,67.022,322.81
8_magic_e6_w3arab_magic_w3,Germany,68,inside,noncorner,25,Po-0,32.806,0.1061,0.16538,690.9,0.70292,29.83,25.169,0.62227,0.27148,354.66,1.5587,201.87,0.047681,31.487,114.91,174.67,248.89,0.70178,89.728,569.95
8_magic_e6_w4arab_magic_w4,Germany,68,inside,noncorner,28,Po-0,42.788,0.1221,0.12497,1239,0.8201,37.314,37.314,0.65375,0.24708,640.46,1.0235,260.32,0.00013489,39.01,105.81,192.83,351.42,0.5487,118,979.67
8_magic_e6_w5arab_magic_w5,Germany,68,inside,noncorner,32,Po-0,56.286,0.10377,0.1254,2340.1,0.93,53.053,50.047,0.66809,0.22917,1213.6,1.2084,367.82,0.0089038,53.393,111.48,238.81,538.35,0.4436,158.19,1816.5
8_magic_e7_w1arab_magic_w1,Spain,80,inside,noncorner,17,Sf-2,12.137,0.096876,0.17106,96.701,0.77314,11.498,11.15,0.66359,0.26793,53.267,1.7657,59.324,0.076652,11.497,66.069,91.771,69.917,1.3126,33.654,80.272
8_magic_e7_w2arab_magic_w2,Spain,80,inside,noncorner,22,Sf-2,20.066,0.1018,0.1553,246.53,0.77084,14.771,17.009,0.69713,0.2571,140.45,1.5255,111.06,0.043296,19.192,87.811,125.55,132.79,0.94546,53.607,201.47
8_magic_e7_w3arab_magic_w3,Spain,80,inside,noncorner,25,Sf-2,27.071,0.13432,0.15761,459.58,0.5888,24.538,24.538,0.59904,0.29193,234.85,1.1733,133.14,0.0063604,25.817,75.481,147.67,186.22,0.79295,75.136,392.04
8_magic_e7_w4arab_magic_w4,Spain,80,inside,noncorner,28,Sf-2,35.399,0.13568,0.15694,802.83,1.0028,32.491,28.742,0.61298,0.29262,386.3,1.1567,207.34,0.0052794,33.77,111.28,191.72,272.14,0.7045,94.696,630.2
8_magic_e7_w5arab_magic_w5,Spain,80,inside,noncorner,32,Sf-2,50.126,0.11631,0.15048,1706.7,1.2226,39.133,47.111,0.6415,0.26679,800.58,1.2937,330.84,0.0164,48.409,136.72,281.32,474.57,0.59278,135.15,1248
8_magic_e8_w1arab_magic_w1,Russia,92,inside,noncorner,17,Wil-2,13.068,0.079278,0.14818,104.62,0.29032,12.543,10.569,0.76137,0.22746,63.694,1.8691,58.491,0.091763,12.846,53.712,77.771,70.382,1.105,34.622,83.658
8_magic_e8_w2arab_magic_w2,Russia,92,inside,noncorner,22,Wil-2,21.035,0.093334,0.14793,278.28,0.9996,18.949,18.054,0.69621,0.24126,156.33,1.585,103.09,0.051209,20.24,67.981,105.33,128.32,0.82083,56.269,224.54
8_magic_e8_w3arab_magic_w3,Russia,92,inside,noncorner,25,Wil-2,28.459,0.12543,0.13089,519.3,0.80046,26.13,25.732,0.65724,0.25633,271.43,1.0435,155.93,0.00045324,26.605,89.576,154.92,205.06,0.75549,77.688,412.98
8_magic_e8_w4arab_magic_w4,Russia,92,inside,noncorner,28,Wil-2,36.032,0.10141,0.15641,831.6,0.23999,33.463,28.325,0.67214,0.25782,407.7,1.5425,178,0.045523,34.332,77.719,168.56,262.15,0.643,94.799,606.56
8_magic_e8_w5arab_magic_w5,Russia,92,inside,noncorner,32,Wil-2,44.831,0.10324,0.10496,1502.6,2.9116,39.284,41.09,0.73425,0.2082,840.04,1.0167,223.8,6.82E-05,41.924,59.625,139.09,341.82,0.4069,125.03,1144.1
8_magic_e9_w1arab_magic_w1,Norway,104,inside,noncorner,17,Oy-0,11.252,0.07313,0.16609,75.148,0.76865,9.2865,8.9383,0.72707,0.23922,44.44,2.2712,50.37,0.15101,11.01,57.091,80.108,59.666,1.3426,29.704,61.122
8_magic_e9_w2arab_magic_w2,Norway,104,inside,noncorner,22,Oy-0,20.017,0.092042,0.13381,263.85,0.80618,18.457,15.156,0.73764,0.22585,153.91,1.4538,103.76,0.0342,18.709,69.947,110.99,130.7,0.84921,54.823,208.65
8_magic_e9_w3arab_magic_w3,Norway,104,inside,noncorner,25,Oy-0,27.724,0.1064,0.12722,518.32,1.4302,23.395,23.528,0.70173,0.23362,276.98,1.1956,141.41,0.007936,26.38,72.19,118.68,181.31,0.65459,75.149,394.71
8_magic_e9_w4arab_magic_w4,Norway,104,inside,noncorner,28,Oy-0,34.908,0.097231,0.1255,853.46,1.4899,29.068,31.849,0.72949,0.22273,455.85,1.2907,189.68,0.016104,32.918,78.925,166.02,275.1,0.6035,94.862,624.89
8_magic_e9_w5arab_magic_w5,Norway,104,inside,noncorner,32,Oy-0,46.202,0.092569,0.12061,1640.2,1.7236,41.749,41.899,0.70548,0.21318,878.77,1.303,239.43,0.017306,42.583,65.237,178.87,396.47,0.45116,130.37,1245.6
9_magic_e1_w1arab_magic_w1,Scotland,9,inside,noncorner,17,EDi-0,15.598,0.072821,0.18643,138.69,0.10255,10.571,13.591,0.71133,0.25926,75.581,2.5602,63.896,0.19204,15.182,54.017,111.43,91.77,1.2142,39.161,106.25
9_magic_e1_w2arab_magic_w2,Scotland,9,inside,noncorner,22,EDi-0,28.674,0.10158,0.15889,543.02,0.84366,25.215,22.964,0.65559,0.26047,260.97,1.5642,160.48,0.048409,27.465,98.687,157.32,202.62,0.77641,76.061,398.07
9_magic_e1_w3arab_magic_w3,Scotland,9,inside,noncorner,25,EDi-0,38.579,0.12512,0.1672,944.48,1.1178,33.539,31.433,0.58575,0.29232,434.16,1.3364,237.22,0.020728,36.679,129.62,209.02,301.25,0.69386,103.05,741.19
9_magic_e1_w4arab_magic_w4,Scotland,9,inside,noncorner,28,EDi-0,49.343,0.10564,0.15353,1738.8,1.5127,41.363,44.139,0.61595,0.25917,781.25,1.4534,276.48,0.03415,46.395,97.846,227.16,421.27,0.53922,135.06,1268.4
9_magic_e1_w5arab_magic_w5,Scotland,9,inside,noncorner,32,EDi-0,63.838,0.1238,0.13894,3081.5,1.4084,60.783,57.774,0.59638,0.26274,1464.5,1.1223,579.61,0.003322,61.369,229.4,313.84,677.94,0.46293,182.06,2455.6
9_magic_e10_w1arab_magic_w1,Lithuania,117,outside,noncorner,17,Kn-0,11.228,0.058183,0.22838,72.323,0.58489,10.912,7.197,0.71592,0.28656,37.15,3.9253,45.97,0.35275,10.986,56.885,80.807,54.79,1.4748,27.91,51.892
9_magic_e10_w2arab_magic_w2,Lithuania,117,outside,noncorner,22,Kn-0,18.52,0.10487,0.14613,204.88,0.14863,18.007,15.606,0.67188,0.251,113.06,1.3935,88.044,0.027029,17.933,68.563,95.372,103.84,0.91845,49.721,168.27
9_magic_e10_w3arab_magic_w3,Lithuania,117,outside,noncorner,25,Kn-0,26.898,0.09321,0.18084,410.78,0.75214,20.603,25.522,0.64029,0.27405,214.47,1.9401,128.96,0.10224,26.115,77.541,117.06,158.45,0.73879,69.312,334.96
9_magic_e10_w4arab_magic_w4,Lithuania,117,outside,noncorner,28,Kn-0,34.096,0.11403,0.14258,744.16,0.90118,28.372,31.71,0.69252,0.2566,381.37,1.2504,161.49,0.012379,31.828,68.379,141.79,232.54,0.60975,91.185,550.7
9_magic_e10_w5arab_magic_w5,Lithuania,117,outside,noncorner,32,Kn-0,45.214,0.10238,0.12172,1485.6,2.0588,42.35,35.592,0.69419,0.22409,769.96,1.1889,270.67,0.0074456,42.621,95.154,185.72,378.14,0.49112,124.04,1109.2
9_magic_e11_w1arab_magic_w1,Italy,129,inside,noncorner,17,Ct-1,10.476,0.10218,0.19993,60.012,0.51232,8.3581,7.4294,0.6211,0.30211,32.692,1.9566,47.098,0.10468,10.212,67.851,100.59,57.346,1.7541,27.483,52.636
9_magic_e11_w2arab_magic_w2,Italy,129,inside,noncorner,22,Ct-1,16.846,0.11811,0.14843,162.16,-0.41899,12.732,14.829,0.62824,0.26654,87.434,1.2568,83.149,0.012946,16.346,79.074,133.03,107.85,1.2335,44.625,139.17
9_magic_e11_w3arab_magic_w3,Italy,129,inside,noncorner,25,Ct-1,22.605,0.099368,0.21526,320.35,0.23718,20.758,16.234,0.60815,0.31463,144.62,2.1663,104.37,0.13568,21.944,75.319,140.17,142.38,0.98449,59.071,237.8
9_magic_e11_w4arab_magic_w4,Italy,129,inside,noncorner,28,Ct-1,30.129,0.089063,0.21157,523.69,-1.3294,29.335,20.715,0.61847,0.30063,247.87,2.3755,157.46,0.16605,29.328,100.03,196.15,220.5,0.88957,76.159,400.77
9_magic_e11_w5arab_magic_w5,Italy,129,inside,noncorner,32,Ct-1,42.507,0.10652,0.23879,993.98,-2.447,41.008,30.042,0.57675,0.34531,436.53,2.2416,202.58,0.14671,40.912,94.009,186.2,285.1,0.6531,108.59,756.89
9_magic_e12_w1arab_magic_w1,Germany,141,outside,noncorner,17,Wu-0,8.4428,0.097337,0.10837,49.719,0.67547,7.3134,7.0812,0.80423,0.20571,32.274,1.1134,34.614,0.0028783,8.0057,37.123,75.063,49.22,1.525,23.65,40.131
9_magic_e12_w2arab_magic_w2,Germany,141,outside,noncorner,22,Wu-0,15.513,0.094859,0.11355,155.13,0.56522,12.432,13.481,0.8054,0.20841,98.338,1.197,65.156,0.0080413,14.741,43.17,77.281,87.176,0.8865,42.054,122.1
9_magic_e12_w3arab_magic_w3,Germany,141,outside,noncorner,25,Wu-0,22.188,0.089045,0.1447,309.91,1.2654,18.895,16.899,0.7213,0.23375,169.41,1.6251,111.68,0.056698,21.566,73.62,153.02,161.01,0.9504,57.836,234.87
9_magic_e12_w4arab_magic_w4,Germany,141,outside,noncorner,28,Wu-0,27.889,0.096538,0.13678,527.33,1.3165,26.137,21.549,0.701,0.23332,285.98,1.4169,172.13,0.029754,26.838,103.6,160.7,214.38,0.74962,76.391,407.96
9_magic_e12_w5arab_magic_w5,Germany,141,outside,noncorner,32,Wu-0,36.665,0.11133,0.11267,1056.1,1.8575,33.046,34.849,0.68457,0.224,544.97,1.012,191.1,3.59E-05,34.842,67.014,164.45,299.37,0.54933,104.54,796.08
9_magic_e13_w1arab_magic_w1,Japan,153,inside,noncorner,17,Tsu-0,11.448,0.10309,0.15066,82.503,0.69094,9.0482,10.092,0.68544,0.25375,45.685,1.4613,51.06,0.035131,10.765,57.067,83.993,61.945,1.3559,31.245,66.651
9_magic_e13_w2arab_magic_w2,Japan,153,inside,noncorner,22,Tsu-0,23.485,0.12318,0.1628,378.25,-0.15196,19.387,20.739,0.61971,0.28597,178.36,1.3217,137.89,0.019195,22.589,106.6,176.32,177.34,0.99427,63.636,287.81
9_magic_e13_w3arab_magic_w3,Japan,153,inside,noncorner,25,Tsu-0,31.617,0.14085,0.19004,627.58,0.65805,23.641,26.829,0.54415,0.33088,268.08,1.3493,195.11,0.022104,30.279,142.01,236.55,251.82,0.93935,83.95,492.65
9_magic_e13_w4arab_magic_w4,Japan,153,inside,noncorner,28,Tsu-0,38.667,0.12724,0.16163,1081.8,0.057594,32.808,34.337,0.57685,0.28887,475.38,1.2702,271.18,0.014169,36.33,154.7,275.02,361.58,0.76061,108.32,824.11
